emp_id,status,turnover,location,level,date_of_joining,date_of_birth,last_working_date,gender,department,mgr_id,cutoff_date,generation,emp_age
E13305,Active,0,Florida,Analyst,11/01/2006,07/03/1981,NA,Male,Customer Operations,E3249,31/12/2014,Millennials,33.8
E13260,Active,0,Florida,Analyst,30/11/2011,17/06/1981,NA,Female,Customer Operations,E10542,31/12/2014,Millennials,33.6
E12878,Active,0,Florida,Analyst,11/06/2008,26/10/1980,NA,Male,Customer Operations,E6958,31/12/2014,Generation X,34.2
E12483,Active,0,Florida,Analyst,07/06/2006,29/01/1981,NA,Male,Customer Operations,E2312,31/12/2014,Millennials,33.9
E12267,Active,0,Florida,Analyst,22/03/2006,12/06/1981,NA,Male,Customer Operations,E7321,31/12/2014,Millennials,33.6
E12182,Active,0,Chicago,Analyst,01/02/2012,02/11/1980,NA,Male,Customer Operations,E3389,31/12/2014,Generation X,34.2
E607,Active,0,Florida,Analyst,15/12/2004,20/06/1981,NA,Male,Customer Operations,E7471,31/12/2014,Millennials,33.6
E12072,Active,0,New York,Analyst,28/06/2006,30/03/1981,NA,Female,Customer Operations,E6404,31/12/2014,Millennials,33.8
E12015,Active,0,Chicago,Analyst,29/02/2012,31/01/1981,NA,Male,Customer Operations,E3993,31/12/2014,Millennials,33.9
E11778,Inactive,1,Florida,Analyst,30/03/2011,09/09/1980,15/07/2014,Male,Customer Operations,E14033,31/12/2014,Generation X,33.9
E766,Active,0,Florida,Analyst,18/01/2012,21/02/1981,NA,Male,Customer Operations,E8847,31/12/2014,Millennials,33.9
E808,Inactive,1,Florida,Analyst,18/01/2012,14/10/1980,20/11/2014,Female,Customer Operations,E12245,31/12/2014,Generation X,34.1
E11277,Active,0,Florida,Analyst,20/04/2011,29/01/1981,NA,Male,Customer Operations,E11856,31/12/2014,Millennials,33.9
E11024,Active,0,Florida,Analyst,01/12/2010,16/08/1980,NA,Male,Customer Operations,E7308,31/12/2014,Generation X,34.4
E10895,Active,0,Chicago,Analyst,06/03/2011,14/11/1980,NA,Male,Customer Operations,E3389,31/12/2014,Generation X,34.2
E1202,Active,0,Chicago,Analyst,01/04/2004,02/12/1980,NA,Female,Customer Operations,E13501,31/12/2014,Generation X,34.1
E9593,Active,0,Florida,Analyst,27/01/2010,18/04/1981,NA,Female,Customer Operations,E3555,31/12/2014,Millennials,33.7
E9496,Active,0,Florida,Analyst,07/06/2006,24/07/1980,NA,Male,Customer Operations,E12245,31/12/2014,Generation X,34.5
E9452,Active,0,Florida,Analyst,15/08/2012,13/04/1981,NA,Female,Customer Operations,E8965,31/12/2014,Millennials,33.7
E9255,Active,0,Florida,Analyst,07/12/2009,19/11/1980,NA,Male,Customer Operations,E3643,31/12/2014,Generation X,34.1
E9249,Active,0,Florida,Analyst,19/09/2012,01/04/1981,NA,Female,Customer Operations,E12855,31/12/2014,Millennials,33.8
E1538,Active,0,Florida,Analyst,18/05/2011,30/01/1981,NA,Male,Customer Operations,E11856,31/12/2014,Millennials,33.9
E8812,Inactive,1,Chicago,Analyst,02/11/2011,24/02/1980,24/07/2014,Female,Customer Operations,E11247,31/12/2014,Generation X,34.4
E8763,Active,0,Florida,Analyst,11/01/2006,29/08/1980,NA,Male,Customer Operations,E2732,31/12/2014,Generation X,34.4
E8452,Active,0,Chicago,Analyst,12/08/2011,05/09/1980,NA,Female,Customer Operations,E11769,31/12/2014,Generation X,34.3
E8241,Active,0,Florida,Analyst,29/06/2011,28/06/1981,NA,Male,Customer Operations,E7018,31/12/2014,Millennials,33.5
E8134,Active,0,Florida,Analyst,20/04/2011,20/03/1981,NA,Male,Customer Operations,E6866,31/12/2014,Millennials,33.8
E2179,Active,0,Florida,Analyst,28/06/2006,27/11/1980,NA,Male,Customer Operations,E3643,31/12/2014,Generation X,34.1
E6416,Active,0,Chicago,Analyst,27/04/2011,04/04/1981,NA,Male,Customer Operations,E6743,31/12/2014,Millennials,33.8
E6214,Inactive,1,Chicago,Analyst,09/12/2009,02/11/1980,28/11/2014,Male,Customer Operations,E13439,31/12/2014,Generation X,34.1
E6154,Active,0,Florida,Analyst,04/01/2012,08/03/1981,NA,Male,Customer Operations,E945,31/12/2014,Millennials,33.8
E2540,Active,0,Florida,Analyst,28/09/2005,10/09/1980,NA,Female,Customer Operations,E1524,31/12/2014,Generation X,34.3
E2602,Active,0,Florida,Analyst,27/01/2010,16/06/1981,NA,Male,Customer Operations,E3312,31/12/2014,Millennials,33.6
E2731,Active,0,Florida,Analyst,30/05/2012,16/12/1980,NA,Male,Customer Operations,E10072,31/12/2014,Generation X,34.1
E5006,Active,0,Florida,Analyst,15/02/2006,13/09/1980,NA,Male,Customer Operations,E945,31/12/2014,Generation X,34.3
E3180,Inactive,1,Chicago,Analyst,01/02/2012,14/06/1981,25/12/2014,Male,Customer Operations,E5095,31/12/2014,Millennials,33.6
E4435,Active,0,Florida,Analyst,07/11/2009,22/04/1981,NA,Male,Customer Operations,E13918,31/12/2014,Millennials,33.7
E4369,Active,0,Florida,Analyst,20/09/2011,19/04/1981,NA,Male,Customer Operations,E4839,31/12/2014,Millennials,33.7
E3041,Inactive,1,Florida,Analyst,09/11/2011,27/08/1980,24/04/2014,Male,Customer Operations,E680,31/12/2014,Generation X,33.7
E4294,Active,0,Florida,Analyst,18/01/2012,09/05/1981,NA,Male,Customer Operations,E12279,31/12/2014,Millennials,33.7
E4265,Active,0,Florida,Analyst,09/05/2012,09/10/1980,NA,Female,Customer Operations,E5879,31/12/2014,Generation X,34.3
E3552,Active,0,Florida,Analyst,04/01/2012,16/01/1981,NA,Male,Customer Operations,E88,31/12/2014,Millennials,34
E3540,Active,0,Florida,Analyst,07/11/2009,13/11/1980,NA,Male,Customer Operations,E5654,31/12/2014,Generation X,34.2
E13365,Active,0,Chicago,Manager,24/03/2011,31/05/1980,NA,Male,Customer Operations,E8226,31/12/2014,Generation X,35
E246,Active,0,Chicago,Manager,26/12/2001,03/08/1979,NA,Female,Customer Operations,E7672,31/12/2014,Generation X,35
E13011,Active,0,New York,Manager,05/12/2012,05/11/1979,NA,Female,Customer Operations,E13959,31/12/2014,Generation X,35
E12011,Active,0,Florida,Manager,21/10/2009,22/04/1980,NA,Male,Customer Operations,E13929,31/12/2014,Generation X,35
E9286,Active,0,New York,Manager,14/11/2012,15/02/1980,NA,Male,Customer Operations,E13925,31/12/2014,Generation X,35
E9208,Active,0,Chicago,Manager,21/04/2011,14/12/1979,NA,Male,Customer Operations,E4788,31/12/2014,Generation X,35
E8163,Active,0,New York,Manager,29/10/2011,28/04/1980,NA,Male,Customer Operations,E4490,31/12/2014,Generation X,35
E7896,Active,0,New York,Manager,03/03/2010,20/07/1979,NA,Male,Customer Operations,E11715,31/12/2014,Generation X,35
E2189,Active,0,Florida,Manager,07/04/2010,06/01/1980,NA,Female,Customer Operations,E1456,31/12/2014,Generation X,35
E2236,Active,0,Florida,Manager,27/02/2013,01/01/1980,NA,Female,Customer Operations,E12120,31/12/2014,Generation X,35
E6650,Active,0,New York,Manager,09/05/2012,11/09/1979,NA,Male,Customer Operations,E5456,31/12/2014,Generation X,35
E6360,Active,0,Chicago,Manager,29/12/2010,06/12/1979,NA,Male,Customer Operations,E14032,31/12/2014,Generation X,35
E6253,Active,0,Chicago,Manager,27/03/2002,03/10/1979,NA,Male,Customer Operations,E1827,31/12/2014,Generation X,35
E2764,Active,0,Florida,Manager,02/03/2005,23/04/1980,NA,Male,Customer Operations,E13929,31/12/2014,Generation X,35
E4833,Active,0,New York,Manager,16/11/2011,02/11/1979,NA,Male,Customer Operations,E13927,31/12/2014,Generation X,35
E4531,Active,0,Florida,Manager,11/09/2002,24/12/1979,NA,Male,Customer Operations,E13964,31/12/2014,Generation X,35
E4096,Active,0,Florida,Manager,17/07/2013,05/07/1980,NA,Male,Customer Operations,E13964,31/12/2014,Generation X,35
E3634,Active,0,Florida,Manager,07/11/2001,17/06/1980,NA,Female,Customer Operations,E14153,31/12/2014,Generation X,35
E13772,Active,0,Florida,Assistant Manager,13/04/2011,22/04/1980,NA,Male,Customer Operations,E13941,31/12/2014,Generation X,35
E13468,Active,0,Chicago,Assistant Manager,07/12/2011,27/10/1979,NA,Male,Customer Operations,E11347,31/12/2014,Generation X,35
E13142,Active,0,Florida,Assistant Manager,16/05/2012,26/03/1980,NA,Female,Customer Operations,E12833,31/12/2014,Generation X,35
E12510,Active,0,Florida,Assistant Manager,03/10/2012,23/07/1979,NA,Female,Customer Operations,E14036,31/12/2014,Generation X,35
E12397,Active,0,Florida,Assistant Manager,17/03/2010,28/12/1979,NA,Male,Customer Operations,E6199,31/12/2014,Generation X,35
E553,Active,0,Florida,Assistant Manager,25/05/2013,17/05/1980,NA,Female,Customer Operations,E14007,31/12/2014,Generation X,35
E569,Active,0,Florida,Assistant Manager,21/10/2009,09/03/1980,NA,Male,Customer Operations,E13971,31/12/2014,Generation X,35
E1003,Active,0,New York,Assistant Manager,23/04/2003,09/06/1980,NA,Male,Customer Operations,E13923,31/12/2014,Generation X,35
E10072,Active,0,Florida,Assistant Manager,06/07/2012,22/07/1979,NA,Male,Customer Operations,E7308,31/12/2014,Generation X,35
E7347,Active,0,Florida,Assistant Manager,19/08/2009,14/07/1979,NA,Male,Customer Operations,E2236,31/12/2014,Generation X,35
E2264,Active,0,Florida,Assistant Manager,24/03/2004,11/02/1980,NA,Male,Customer Operations,E13929,31/12/2014,Generation X,35
E6404,Active,0,New York,Assistant Manager,18/10/2013,01/07/1980,NA,Female,Customer Operations,E6282,31/12/2014,Generation X,35
E2449,Active,0,Florida,Assistant Manager,27/12/2000,25/07/1979,NA,Female,Customer Operations,E11070,31/12/2014,Generation X,35
E5666,Active,0,Florida,Assistant Manager,24/10/2013,26/03/1980,NA,Male,Customer Operations,E13926,31/12/2014,Generation X,35
E5663,Active,0,Florida,Assistant Manager,29/08/2001,01/04/1980,NA,Female,Customer Operations,E9972,31/12/2014,Generation X,35
E5357,Active,0,New York,Assistant Manager,14/12/2011,18/10/1979,NA,Male,Customer Operations,E12494,31/12/2014,Generation X,35
E5336,Active,0,Florida,Assistant Manager,30/03/2011,22/12/1979,NA,Male,Customer Operations,E12666,31/12/2014,Generation X,35
E4363,Active,0,Chicago,Assistant Manager,02/10/2013,18/04/1980,NA,Male,Customer Operations,E1272,31/12/2014,Generation X,35
E3332,Active,0,Florida,Assistant Manager,28/12/2011,19/09/1979,NA,Male,Customer Operations,E9972,31/12/2014,Generation X,35
E7925,Active,0,Florida,Assistant Manager,05/06/2013,24/06/1980,NA,Female,Customer Operations,E7915,31/12/2014,Generation X,35
E3369,Active,0,New York,Assistant Manager,02/10/2013,05/05/1980,NA,Female,Customer Operations,E9852,31/12/2014,Generation X,35
E12319,Active,0,Florida,Assistant Manager,21/10/2012,21/04/1980,NA,Male,Customer Operations,E2852,31/12/2014,Generation X,35
E126,Active,0,Florida,Specialist,28/06/2006,27/01/1980,NA,Male,Customer Operations,E9972,31/12/2014,Generation X,35
E366,Active,0,New York,Specialist,21/07/2004,21/05/1980,NA,Male,Customer Operations,E783,31/12/2014,Generation X,34.6
E12801,Active,0,Florida,Specialist,25/01/2012,23/06/1980,NA,Male,Customer Operations,E5663,31/12/2014,Generation X,34.6
E12644,Inactive,1,New York,Specialist,12/11/2004,21/12/1979,02/10/2014,Male,Customer Operations,E9182,31/12/2014,Generation X,34.8
E12291,Active,0,Florida,Specialist,03/07/2008,28/02/1980,NA,Male,Customer Operations,E9308,31/12/2014,Generation X,34.9
E12177,Active,0,New York,Specialist,11/11/2009,06/06/1980,NA,Male,Customer Operations,E11147,31/12/2014,Generation X,34.6
E11266,Active,0,New York,Specialist,11/08/2006,20/04/1980,NA,Male,Customer Operations,E14024,31/12/2014,Generation X,34.7
E925,Inactive,1,New York,Specialist,05/07/2006,17/07/1979,27/11/2014,Male,Customer Operations,E3606,31/12/2014,Generation X,35.4
E926,Active,0,Florida,Specialist,03/11/2004,25/11/1979,NA,Male,Customer Operations,E6866,31/12/2014,Generation X,35.1
E1053,Active,0,Florida,Specialist,11/01/2012,03/06/1980,NA,Female,Customer Operations,E88,31/12/2014,Generation X,34.6
E10460,Active,0,Florida,Specialist,01/12/2004,08/11/1979,NA,Male,Customer Operations,E8767,31/12/2014,Generation X,35.2
E10309,Active,0,New York,Specialist,06/01/2010,02/04/1980,NA,Male,Customer Operations,E11147,31/12/2014,Generation X,34.8
E9884,Active,0,Florida,Specialist,22/03/2006,03/01/1980,NA,Male,Customer Operations,E13975,31/12/2014,Generation X,35
E1425,Active,0,Florida,Specialist,10/12/2003,19/08/1979,NA,Female,Customer Operations,E13941,31/12/2014,Generation X,35.4
E9211,Active,0,Chicago,Specialist,09/03/2006,01/01/1980,NA,Male,Customer Operations,E13428,31/12/2014,Generation X,35
E7070,Active,0,Florida,Specialist,11/06/2003,08/11/1979,NA,Female,Customer Operations,E8767,31/12/2014,Generation X,35.2
E6918,Inactive,1,New York,Specialist,11/06/2010,23/04/1979,15/02/2014,Male,Customer Operations,E10723,31/12/2014,Generation X,34.8
E6419,Active,0,Florida,Specialist,12/01/2005,17/05/1980,NA,Male,Customer Operations,E2359,31/12/2014,Generation X,34.7
E6260,Active,0,Florida,Specialist,07/06/2006,13/02/1980,NA,Male,Customer Operations,E5336,31/12/2014,Generation X,34.9
E6169,Inactive,1,Florida,Specialist,15/12/2010,24/07/1979,28/08/2014,Female,Customer Operations,E13735,31/12/2014,Generation X,35.1
E6142,Active,0,Florida,Specialist,23/10/2009,18/03/1980,NA,Female,Customer Operations,E11070,31/12/2014,Generation X,34.8
E2927,Active,0,New York,Specialist,20/02/2005,03/09/1979,NA,Male,Customer Operations,E12944,31/12/2014,Generation X,35.4
E11035,Inactive,1,Chicago,Analyst,07/10/2009,10/05/1980,07/12/2014,Male,Customer Operations,E13439,31/12/2014,Generation X,34.6
E13676,Active,0,Florida,Analyst,22/06/2011,12/10/1979,NA,Male,Customer Operations,E9218,31/12/2014,Generation X,35.2
E150,Active,0,Florida,Analyst,14/12/2011,07/02/1980,NA,Male,Customer Operations,E126,31/12/2014,Generation X,34.9
E13218,Active,0,Chicago,Analyst,09/03/2006,26/03/1980,NA,Male,Customer Operations,E6634,31/12/2014,Generation X,34.8
E12495,Active,0,Florida,Analyst,14/02/2007,10/01/1980,NA,Male,Customer Operations,E1228,31/12/2014,Generation X,35
E11922,Active,0,Chicago,Analyst,18/06/2008,06/07/1980,NA,Male,Customer Operations,E11648,31/12/2014,Generation X,34.5
E11356,Active,0,Florida,Analyst,02/03/2005,24/11/1979,NA,Male,Customer Operations,E11139,31/12/2014,Generation X,35.1
E928,Active,0,Florida,Analyst,20/04/2011,19/05/1980,NA,Male,Customer Operations,E9218,31/12/2014,Generation X,34.6
E964,Active,0,Florida,Analyst,19/09/2012,20/03/1980,NA,Male,Customer Operations,E12128,31/12/2014,Generation X,34.8
E10616,Active,0,Florida,Analyst,11/04/2012,12/04/1980,NA,Male,Customer Operations,E5663,31/12/2014,Generation X,34.7
E10484,Active,0,Chicago,Analyst,13/01/2010,13/03/1980,NA,Male,Customer Operations,E763,31/12/2014,Generation X,34.8
E1215,Active,0,Florida,Analyst,22/02/2012,02/05/1980,NA,Male,Customer Operations,E1524,31/12/2014,Generation X,34.7
E9599,Active,0,Florida,Analyst,07/11/2001,06/06/1980,NA,Male,Customer Operations,E2732,31/12/2014,Generation X,34.6
E9571,Active,0,Florida,Analyst,14/10/2004,04/06/1980,NA,Female,Customer Operations,E12855,31/12/2014,Generation X,34.6
E1466,Active,0,Florida,Analyst,29/03/2012,10/09/1979,NA,Female,Customer Operations,E10542,31/12/2014,Generation X,35.3
E9324,Active,0,Florida,Analyst,16/11/2005,09/05/1980,NA,Male,Customer Operations,E7308,31/12/2014,Generation X,34.7
E8480,Active,0,Chicago,Analyst,07/03/2010,09/10/1979,NA,Male,Customer Operations,E13501,31/12/2014,Generation X,35.3
E1776,Active,0,Florida,Analyst,03/08/2005,28/12/1979,NA,Female,Customer Operations,E3312,31/12/2014,Generation X,35
E7507,Active,0,New York,Analyst,14/06/2006,26/08/1979,NA,Male,Customer Operations,E1454,31/12/2014,Generation X,35.4
E7325,Active,0,Florida,Analyst,24/03/2004,24/09/1979,NA,Male,Customer Operations,E7471,31/12/2014,Generation X,35.3
E6706,Active,0,Florida,Analyst,22/02/2012,24/01/1980,NA,Male,Customer Operations,E5773,31/12/2014,Generation X,35
E6551,Active,0,Florida,Analyst,07/11/2009,20/03/1980,NA,Male,Customer Operations,E11297,31/12/2014,Generation X,34.8
E6450,Active,0,Florida,Analyst,29/12/2010,29/05/1980,NA,Male,Customer Operations,E7906,31/12/2014,Generation X,34.6
E6358,Active,0,Florida,Analyst,22/02/2012,04/08/1979,NA,Male,Customer Operations,E2359,31/12/2014,Generation X,35.4
E6063,Active,0,Florida,Analyst,02/03/2005,15/03/1980,NA,Male,Customer Operations,E7321,31/12/2014,Generation X,34.8
E5607,Active,0,Florida,Analyst,14/10/2004,17/07/1979,NA,Male,Customer Operations,E5654,31/12/2014,Generation X,35.5
E5474,Active,0,Chicago,Analyst,31/08/2011,17/04/1980,NA,Male,Customer Operations,E10422,31/12/2014,Generation X,34.7
E5311,Active,0,Chicago,Analyst,15/02/2012,05/09/1979,NA,Male,Customer Operations,E9543,31/12/2014,Generation X,35.4
E2775,Active,0,Florida,Analyst,17/08/2005,21/02/1980,NA,Male,Customer Operations,E1149,31/12/2014,Generation X,34.9
E5194,Active,0,Florida,Analyst,14/02/2007,02/11/1979,NA,Male,Customer Operations,E5773,31/12/2014,Generation X,35.2
E5159,Inactive,1,Florida,Analyst,30/11/2011,15/10/1979,21/05/2014,Female,Customer Operations,E945,31/12/2014,Generation X,34.6
E5111,Active,0,Florida,Analyst,07/11/2009,31/07/1979,NA,Male,Customer Operations,E6187,31/12/2014,Generation X,35.4
E2816,Active,0,Florida,Analyst,19/09/2012,13/03/1980,NA,Female,Customer Operations,E12855,31/12/2014,Generation X,34.8
E4722,Active,0,Chicago,Analyst,07/09/2011,11/01/1980,NA,Male,Customer Operations,E1854,31/12/2014,Generation X,35
E4486,Active,0,Chicago,Analyst,21/03/2007,26/08/1979,NA,Male,Customer Operations,E3389,31/12/2014,Generation X,35.4
E3150,Active,0,Florida,Analyst,03/03/2010,21/12/1979,NA,Male,Customer Operations,E12279,31/12/2014,Generation X,35.1
E3711,Active,0,Florida,Analyst,21/12/2011,09/02/1980,NA,Male,Customer Operations,E945,31/12/2014,Generation X,34.9
E3267,Active,0,Florida,Analyst,07/06/2006,23/03/1980,NA,Male,Customer Operations,E7906,31/12/2014,Generation X,34.8
E3448,Active,0,Florida,Analyst,11/02/2004,14/04/1980,NA,Male,Customer Operations,E8767,31/12/2014,Generation X,34.7
E661,Active,0,Chicago,Manager,08/01/2012,01/10/1978,NA,Male,Customer Operations,E12726,31/12/2014,Generation X,36
E693,Active,0,Florida,Manager,09/10/2009,16/08/1978,NA,Female,Customer Operations,E13929,31/12/2014,Generation X,36
E11347,Active,0,Chicago,Manager,23/05/2012,13/06/1979,NA,Female,Customer Operations,E13925,31/12/2014,Generation X,36
E8571,Active,0,New York,Manager,14/12/2011,09/09/1978,NA,Male,Customer Operations,E13923,31/12/2014,Generation X,36
E7337,Active,0,Chicago,Manager,28/03/2012,12/11/1978,NA,Male,Customer Operations,E2444,31/12/2014,Generation X,36
E7308,Active,0,Florida,Manager,02/05/2012,14/09/1978,NA,Female,Customer Operations,E14114,31/12/2014,Generation X,36
E5095,Active,0,Chicago,Manager,06/06/2012,20/12/1978,NA,Female,Customer Operations,E2444,31/12/2014,Generation X,36
E3898,Active,0,New York,Manager,14/11/2012,09/01/1979,NA,Male,Customer Operations,E13927,31/12/2014,Generation X,36
E3493,Active,0,Chicago,Manager,09/01/2013,09/07/1979,NA,Male,Customer Operations,E14032,31/12/2014,Generation X,36
E13176,Active,0,Florida,Assistant Manager,30/12/2009,11/02/1979,NA,Male,Customer Operations,E13926,31/12/2014,Generation X,36
E12712,Active,0,Chicago,Assistant Manager,24/04/2002,07/11/1978,NA,Male,Customer Operations,E3493,31/12/2014,Generation X,36
E667,Active,0,New York,Assistant Manager,22/02/2006,02/05/1979,NA,Male,Customer Operations,E191,31/12/2014,Generation X,36
E745,Active,0,Florida,Assistant Manager,31/07/2002,05/01/1979,NA,Male,Customer Operations,E13939,31/12/2014,Generation X,36
E11301,Active,0,Florida,Assistant Manager,09/12/2009,10/11/1978,NA,Male,Customer Operations,E2236,31/12/2014,Generation X,36
E10542,Active,0,Florida,Assistant Manager,18/12/2002,17/03/1979,NA,Male,Customer Operations,E9972,31/12/2014,Generation X,36
E1149,Active,0,Florida,Assistant Manager,26/05/2010,27/12/1978,NA,Male,Customer Operations,E8708,31/12/2014,Generation X,36
E9828,Active,0,Florida,Assistant Manager,24/10/2013,01/11/1978,NA,Female,Customer Operations,E5631,31/12/2014,Generation X,36
